Object ID,Label,Probability,Object X,Object Y,,,,,,Object Z,Vx,Vy,Vz,Covariance_00,Covariance_01,Covariance_02,Covariance_03,Covariance_04,Covariance_05,Self Position X,Self Position Y,Self Position Z,,,
7af29626468ebb9ba224a7ecfa792e6f,1,1,4064.11598893963,57975.0005373017,10.7261407333395,4054.04956054688,57971.296875,10.0664283927499,3.70366230169748,283.073516845703,0.358640765990174,0,0,1.30819650520305,-0.254513024958606,0,0,0,0,4080.9887634354,58000.2774269809,283.541200080133,,4091.05519182815,58003.9810892826
7af29626468ebb9ba224a7ecfa792e6f,1,1,4064.08112049488,57975.0089254367,10.6963317747387,4054.04956054688,57971.296875,10.031559948,3.71205043669761,283.073516845703,0.358640765990174,0,0,1.6532869257972,-0.313652960257199,0,0,0,0,4080.9887634354,58000.2774269809,283.541200080133,,4091.0203233834,58003.9894774176
7af29626468ebb9ba224a7ecfa792e6f,1,1,4064.01362969363,57975.008725702,10.6329915637869,4054.04956054688,57971.296875,9.96406914674981,3.71185070199863,283.071105957031,0.380703623835423,0,0,1.28400420172148,-0.247842770263404,0,0,0,0,4080.9887634354,58000.2774269809,283.541200080133,,4090.95283258215,58003.9892776829
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.97656691742,57975.0174775875,10.6013366654812,4054.04956054688,57971.296875,9.92700637053986,3.72060258749843,283.071105957031,0.380703623835423,0,0,1.62250450648009,-0.304533547644447,0,0,0,0,4084.1582634354,58002.5085269809,283.531212530799,,4094.08526980594,58006.2291295684
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.8836071805,57975.0201945824,10.5153022735971,4054.04956054688,57971.296875,9.83404663361989,3.72331958240102,283.068725585938,0.420304019321372,0,0,1.26304380003026,-0.244522949543986,0,0,0,0,4084.1582634354,58002.5085269809,283.531212530799,,4093.99231006902,58006.2318465633
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.84268574021,57975.0297979884,10.4804587251491,4054.04956054688,57971.296875,9.79312519333007,3.73292298839806,283.068725585938,0.420304019321372,0,0,1.59476862277225,-0.299431132059333,0,0,0,0,4085.8206634354,58003.6065269809,283.532261188268,,4095.61378862873,58007.3394499693
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.72714092631,57975.0315299454,10.3731966896348,4054.04956054688,57971.296875,9.67758037942986,3.73465494540142,283.067352294922,0.473062514433685,0,0,1.24641842758243,-0.238541105881614,0,0,0,0,4085.8206634354,58003.6065269809,283.532261188268,,4095.49824381483,58007.3411819263
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.68106088246,57975.0422212643,10.3340900592991,4054.04956054688,57971.296875,9.63150033557986,3.7453462643025,283.067352294922,0.473062514433685,0,0,1.57259098447526,-0.29147946669702,0,0,0,0,4085.8206634354,58003.6065269809,283.532261188268,,4095.45216377098,58007.3518732452
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.58222831418,57975.0567338571,10.2473554338123,4054.04956054688,57971.296875,9.53266776730015,3.75985885709815,283.059448242187,0.510191086498757,0,0,1.4037615626198,-0.253018343245085,0,0,0,0,4085.8206634354,58003.6065269809,283.532261188268,,4095.3533312027,58007.366385838
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.5325260774,57975.0682613612,10.2053902590131,4054.04956054688,57971.296875,9.48296553051978,3.77138636120071,283.059448242187,0.510191086498757,0,0,1.74939229573339,-0.305613362265057,0,0,0,0,4085.8206634354,58003.6065269809,283.532261188268,,4095.30362896592,58007.3779133421
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.40689938169,57975.0741994783,10.0909846042755,4054.04956054688,57971.296875,9.35733883480998,3.77732447830203,283.056884765625,0.561018322854877,0,0,1.46180972084533,-0.262158714970404,0,0,0,0,4085.8206634354,58003.6065269809,283.532261188268,,4095.17800227021,58007.3838514592
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.29979099149,57975.0794620275,9.99373443210354,4054.04956054688,57971.296875,9.25023044461022,3.78258702749736,283.052459716797,0.597658734552652,0,0,1.17803441797351,-0.2171823572943,0,0,0,0,4085.8206634354,58003.6065269809,283.532261188268,,4095.07089388001,58007.3891140084
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.24150205174,57975.092681169,9.94484454886077,4054.04956054688,57971.296875,9.1919415048601,3.79580616900057,283.052459716797,0.597658734552652,0,0,1.48738368035096,-0.264854137818211,0,0,0,0,4085.8206634354,58003.6065269809,283.532261188268,,4095.01260494026,58007.4023331499
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.08997772665,57975.0419430427,9.78543189792347,4054.04956054688,57971.296875,9.04041717976997,3.74506804269913,283.038635253906,0.654452070854107,0,0,1.19203124904619,-0.207096736082494,0,0,0,0,4085.8206634354,58003.6065269809,283.532261188268,,4094.86108061517,58007.3515950236
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.02595270757,57975.055517117,9.73154698832809,4054.04956054688,57971.296875,8.97639216069001,3.75864211699809,283.038635253906,0.654452070854107,0,0,1.50363447613128,-0.252114436028559,0,0,0,0,4085.8206634354,58003.6065269809,283.532261188268,,4094.79705559609,58007.3651690979
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.969561785,57975.0791765153,9.68876807654408,4054.04956054688,57971.296875,8.92000123812022,3.78230151529715,283.036010742188,0.650494151437133,0,0,1.19462850532264,-0.210985006856263,0,0,0,0,4092.5266634354,58007.5505269809,283.508785263063,,4101.44666467352,58011.3328284962
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.90597667493,57975.0929024882,9.63565936117054,4054.04956054688,57971.296875,8.85641612805011,3.79602748819889,283.036010742188,0.650494151437133,0,0,1.50658992404851,-0.256865387459606,0,0,0,0,4092.5266634354,58007.5505269809,283.508785263063,,4101.38307956345,58011.3465544691
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.88119898812,57975.0919058354,9.61249689719045,4054.04956054688,57971.296875,8.8316384412401,3.79503083539748,283.040313720703,0.620813651954056,0,0,1.19943720024657,-0.207890927585512,0,0,0,0,4092.5266634354,58007.5505269809,283.508785263063,,4101.35830187664,58011.3455578163
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.82048676939,57975.1048769056,9.56190489985052,4054.04956054688,57971.296875,8.77092622250984,3.80800190559967,283.040313720703,0.620813651954056,0,0,1.51245039840507,-0.253402177520836,0,0,0,0,4094.2042634354,58008.4133269809,283.502955955848,,4102.97518965791,58012.2213288865
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.80069017201,57975.0980571372,9.54103009931525,4054.04956054688,57971.296875,8.75112962513003,3.80118213719834,283.044372558594,0.588906050062554,0,0,1.19737046494892,-0.207627661734664,0,0,0,0,4094.2042634354,58008.4133269809,283.502955955848,,4102.95539306053,58012.2145091181
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.74308627272,57975.1102956455,9.49313260022041,4054.04956054688,57971.296875,8.69352572584012,3.81342064549972,283.044372558594,0.588906050062554,0,0,1.51058423887702,-0.253185937181684,0,0,0,0,4094.2042634354,58008.4133269809,283.502955955848,,4102.89778916124,58012.2267476264
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.72971366943,57975.0944953858,9.47454372652345,4054.04956054688,57971.296875,8.68015312255011,3.79762038579793,283.047027587891,0.553462729073027,0,0,1.19989880852893,-0.212613962982278,0,0,0,0,4094.2042634354,58008.4133269809,283.502955955848,,4102.88441655795,58012.2109473667
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.67559469842,57975.1060911406,9.42966557143181,4054.04956054688,57971.296875,8.6260341515399,3.80921614060208,283.047027587891,0.553462729073027,0,0,1.51374758978308,-0.258869085814081,0,0,0,0,4094.2042634354,58008.4133269809,283.502955955848,,4102.83029758694,58012.2225431215
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.65812817466,57975.1181248569,9.41856608360809,4054.04956054688,57971.296875,8.60856762777985,3.82124985689734,283.049987792969,0.528406054173889,0,0,1.36665316873922,-0.227171434705338,0,0,0,0,4094.2042634354,58008.4133269809,283.502955955848,,4102.81283106318,58012.2345768378
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.6064761146,57975.1292827545,9.37593479234151,4054.04956054688,57971.296875,8.5569155677199,3.83240775449667,283.049987792969,0.528406054173889,0,0,1.70304250459995,-0.274044486859146,0,0,0,0,4094.2042634354,58008.4133269809,283.502955955848,,4102.76117900312,58012.2457347354
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.60651113583,57975.1354709999,9.37849788785436,4054.04956054688,57971.296875,8.5569505889498,3.83859599989955,283.055541992187,0.492837940005841,0,0,1.43747056702862,-0.239747576792291,0,0,0,0,4099.3144634354,58010.7429269809,283.486005324706,,4107.87141402435,58014.5815229808
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.62415897374,57975.1460759865,9.39894070714405,4054.04956054688,57971.296875,8.57459842686012,3.84920098650036,283.060882568359,0.445695925194641,0,0,1.16729161565067,-0.203594882602851,0,0,0,0,4099.3144634354,58010.7429269809,283.486005324706,,4107.88906186226,58014.5921279674
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.58061465479,57975.1555800487,9.36314524318429,4054.04956054688,57971.296875,8.53105410791022,3.85870504869672,283.060882568359,0.445695925194641,0,0,1.47376746538607,-0.248777544018868,0,0,0,0,4099.3144634354,58010.7429269809,283.486005324706,,4107.84551754331,58014.6016320296
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.59926845055,57975.1585476404,9.38136561592502,4054.04956054688,57971.296875,8.54970790366997,3.86167264039977,283.066223144531,0.400478351717173,0,0,1.18325929095505,-0.208266117346832,0,0,0,0,4101.0074634354,58011.4189269809,283.480533119324,,4109.55717133907,58015.2805996213
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.56015159373,57975.1671333816,9.34928125083722,4054.04956054688,57971.296875,8.5105910468501,3.87025838159752,283.066223144531,0.400478351717173,0,0,1.49249380992038,-0.254368727056669,0,0,0,0,4101.0074634354,58011.4189269809,283.480533119324,,4109.51805448225,58015.2891853625
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.59422320606,57975.1865700118,9.38834315754256,4054.04956054688,57971.296875,8.54466265918018,3.88969501179963,283.071990966797,0.350212408453988,0,0,1.19361339695758,-0.207891221456275,0,0,0,0,4101.0074634354,58011.4189269809,283.480533119324,,4109.55212609458,58015.3086219927
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.56003688329,57975.1940794697,9.36036378304414,4054.04956054688,57971.296875,8.51047633641019,3.89720446970023,283.071990966797,0.350212408453988,0,0,1.50460662364671,-0.254265960910003,0,0,0,0,4101.0074634354,58011.4189269809,283.480533119324,,4109.51793977181,58015.3161314506
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.61898300332,57975.1914597708,9.41290559676231,4054.04956054688,57971.296875,8.56942245643995,3.89458477080188,283.072784423828,0.282761908962794,0,0,1.19675154159277,-0.213933631235408,0,0,0,0,4101.0074634354,58011.4189269809,283.480533119324,,4109.57688589184,58015.3135117517
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.59138456356,57975.1976014568,9.39033675766948,4054.04956054688,57971.296875,8.54182401668004,3.90072645679902,283.072784423828,0.282761908962794,0,0,1.50885260825103,-0.261418281301493,0,0,0,0,4104.4167634354,58012.6544269809,283.472146656252,,4112.95858745208,58016.5551534377
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.65873344851,57975.1899909136,9.44850303312399,4054.04956054688,57971.296875,8.60917290162979,3.89311591359728,283.075469970703,0.2134501020687,0,0,1.20248006446317,-0.211827522608812,0,0,0,0,4104.4167634354,58012.6544269809,283.472146656252,,4113.02593633703,58016.5475428945
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.63789047392,57975.1945924324,9.43141623078303,4054.04956054688,57971.296875,8.58832992703992,3.89771743240271,283.075469970703,0.2134501020687,0,0,1.51590030195131,-0.25914423924938,0,0,0,0,4106.1298634354,58013.2233269809,283.469110758973,,4114.71819336244,58017.1210444133
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.69442753417,57975.1896252619,9.48088760769941,4054.04956054688,57971.296875,8.64486698728979,3.89275026189716,283.077728271484,0.159442510158407,0,0,1.36840414031675,-0.227519918671807,0,0,0,0,4106.1298634354,58013.2233269809,283.469110758973,,4114.77473042269,58017.1160772428
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.67885353888,57975.1930460012,9.46809621902513,4054.04956054688,57971.296875,8.62929299200005,3.89617100120086,283.077728271484,0.159442510158407,0,0,1.70446428147882,-0.275201003114335,0,0,0,0,4106.1298634354,58013.2233269809,283.469110758973,,4114.7591564274,58017.1194979821
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.76716902551,57975.1729611253,9.54047908844747,4054.04956054688,57971.296875,8.71760847863015,3.87608612530312,283.080627441406,0.086232769361618,0,0,1.43842038285715,-0.241036364705246,0,0,0,0,4107.8251634354,58013.7518269809,283.465096102802,,4116.54277191403,58017.6279131062
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.85067965457,57975.150691602,9.60789258627714,4054.04956054688,57971.296875,8.80111910768983,3.85381660200073,283.077362060547,0.016832084446813,0,0,1.16907718820276,-0.202210266423784,0,0,0,0,4107.8251634354,58013.7518269809,283.465096102802,,4116.62628254309,58017.6056435829
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.84903463015,57975.1510487643,9.60652900623012,4054.04956054688,57971.296875,8.79947408327007,3.85417376430269,283.077362060547,0.016832084446813,0,0,1.47576245931323,-0.24744055400408,0,0,0,0,4107.8251634354,58013.7518269809,283.465096102802,,4116.62463751867,58017.6060007452
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.93149692536,57975.1273603192,9.67271480052329,4054.04956054688,57971.296875,8.88193637848008,3.83048531920213,283.078155517578,-0.046583906919106,0,0,1.1861482455085,-0.204408944126216,0,0,0,0,4107.8251634354,58013.7518269809,283.465096102802,,4116.70709981388,58017.5823123001
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.93605064584,57975.1263784337,9.67650778059785,4054.04956054688,57971.296875,8.88649009896017,3.82950343369885,283.078155517578,-0.046583906919106,0,0,1.49586548080453,-0.249980335159057,0,0,0,0,4107.8251634354,58013.7518269809,283.465096102802,,4116.71165353436,58017.5813304146
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.98944222942,57975.1139523708,9.72067714475462,4054.04956054688,57971.296875,8.93988168254009,3.81707737079705,283.076629638672,-0.082914679442243,0,0,1.19614517688703,-0.205005586203826,0,0,0,0,4111.4128634354,58014.7685269809,283.45093284408,,4120.35274511794,58018.5856043517
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.99755023099,57975.112216245,9.72745332563452,4054.04956054688,57971.296875,8.94798968410987,3.8153412449974,283.076629638672,-0.082914679442243,0,0,1.50792598890905,-0.250681243398471,0,0,0,0,4111.4128634354,58014.7685269809,283.45093284408,,4120.36085311951,58018.5838682259
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.00933847512,57975.1030679074,9.7347175085595,4054.04956054688,57971.296875,8.95977792823987,3.80619290740287,283.069244384766,-0.086648620681618,0,0,1.20263991432982,-0.204898210985324,0,0,0,0,4111.4128634354,58014.7685269809,283.45093284408,,4120.37264136364,58018.5747198883
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.01781440405,57975.1012655227,9.7418152567211,4054.04956054688,57971.296875,8.96825385717011,3.80439052270231,283.069244384766,-0.086648620681618,0,0,1.51594974529067,-0.250573443162319,0,0,0,0,4111.4128634354,58014.7685269809,283.45093284408,,4120.38111729257,58018.5729175036
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.99946900616,57975.1021753176,9.72528518536985,4054.04956054688,57971.296875,8.94990845927987,3.80530031760281,283.062347412109,-0.068020053096061,0,0,1.36884512297803,-0.220548198267431,0,0,0,0,4111.4128634354,58014.7685269809,283.45093284408,,4120.36277189468,58018.5738272985
7af29626468ebb9ba224a7ecfa792e6f,1,1,4063.00612292319,57975.1007659876,9.73085793987741,4054.04956054688,57971.296875,8.9565623763101,3.8038909875977,283.062347412109,-0.068020053096061,0,0,1.70478052701748,-0.266608959286635,0,0,0,0,4115.2829634354,58015.7197269809,283.466676547428,,4124.23952581171,58019.5236179685
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.92606074971,57975.103262627,9.6582007961224,4054.04956054688,57971.296875,8.8765002028299,3.80638762700255,283.057220458984,-0.009220707785849,0,0,1.4398621159885,-0.232731849356051,0,0,0,0,4115.2829634354,58015.7197269809,283.466676547428,,4124.15946363823,58019.5261146079
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.8094500783,57975.1060278634,9.55224110559764,4054.04956054688,57971.296875,8.75988953141996,3.80915286340314,283.054260253906,0.075166880148834,0,0,1.16830706783806,-0.200340489256103,0,0,0,0,4117.2659634354,58016.1451269809,283.465955716951,,4126.02585296682,58019.9542798443
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.80209786554,57975.1075940253,9.54612429230069,4054.04956054688,57971.296875,8.75253731865996,3.81071902529948,283.054260253906,0.075166880148834,0,0,1.47487815065063,-0.244823565685869,0,0,0,0,4117.2659634354,58016.1451269809,283.465955716951,,4126.01850075406,58019.9558460062
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.5619657432,57975.0575348134,9.30610576226021,4054.04956054688,57971.296875,8.51240519631983,3.76065981340071,283.048583984375,0.232956438300927,0,0,1.18604049107743,-0.202308145997062,0,0,0,0,4117.2659634354,58016.1451269809,283.465955716951,,4125.77836863172,58019.9057867943
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.53917534748,57975.0623677258,9.28722213208386,4054.04956054688,57971.296875,8.48961480060007,3.76549272579723,283.048583984375,0.232956438300927,0,0,1.49583194075855,-0.247152914190088,0,0,0,0,4119.2293634354,58016.5274269809,283.468131714577,,4127.718978236,58020.2929197067
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.35954157064,57975.0565246576,9.12089634648478,4054.04956054688,57971.296875,8.30998102375997,3.75964965760068,283.042755126953,0.342590384029877,0,0,1.19883747905549,-0.195083493990906,0,0,0,0,4119.2293634354,58016.5274269809,283.468131714577,,4127.53934445916,58020.2870766385
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.32597866646,57975.0634045414,9.09317555510963,4054.04956054688,57971.296875,8.27641811957983,3.76652954139718,283.042755126953,0.342590384029877,0,0,1.51121941129098,-0.238667498909401,0,0,0,0,4119.2293634354,58016.5274269809,283.468131714577,,4127.50578155498,58020.2939565223
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.22584300628,57975.1182706999,9.02522354024048,4054.04956054688,57971.296875,8.17628245939977,3.8213956999025,283.046417236328,0.396853504291424,0,0,1.20481896570076,-0.198326247716532,0,0,0,0,4119.2293634354,58016.5274269809,283.468131714577,,4127.4056458948,58020.3488226808
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.18697612851,57975.1262980106,8.99344277471648,4054.04956054688,57971.296875,8.13741558163019,3.82942301059666,283.046417236328,0.396853504291424,0,0,1.51863033489928,-0.242515320942972,0,0,0,0,4119.2293634354,58016.5274269809,283.468131714577,,4127.36677901703,58020.3568499915
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.0615841188,57975.1357371014,8.8842210660422,4054.04956054688,57971.296875,8.01202357192005,3.8388621014019,283.049407958984,0.458403096385347,0,0,1.20416791953043,-0.207513376859728,0,0,0,0,4119.2293634354,58016.5274269809,283.468131714577,,4127.24138700732,58020.3662890823
7af29626468ebb9ba224a7ecfa792e6f,1,1,4062.01673220582,57975.145198846,8.84790487441115,4054.04956054688,57971.296875,7.96717165894006,3.84832384600304,283.049407958984,0.458403096385347,0,0,1.51835348585808,-0.253038313060732,0,0,0,0,4119.2293634354,58016.5274269809,283.468131714577,,4127.19653509434,58020.3757508269
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.90973190877,57975.1660351751,8.76086150435573,4054.04956054688,57971.296875,7.86017136189003,3.86916017509793,283.052520751953,0.504186139521062,0,0,1.21032664997316,-0.201994747741057,0,0,0,0,4125.1943634354,58017.4864269809,283.46653348291,,4133.05453479729,58021.355587156
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.86037281981,57975.1763191324,8.72117395418939,4054.04956054688,57971.296875,7.81081227292998,3.87944413239893,283.052520751953,0.504186139521062,0,0,1.52579296081718,-0.246816868225843,0,0,0,0,4125.1943634354,58017.4864269809,283.46653348291,,4133.00517570833,58021.3658711133
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.75052949123,57975.1551467925,8.61343043779582,4054.04956054688,57971.296875,7.70096894434982,3.85827179250191,283.054016113281,0.542619466274447,0,0,1.21141451231987,-0.205187816827285,0,0,0,0,4125.1943634354,58017.4864269809,283.46653348291,,4132.89533237975,58021.3446987734
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.69739220549,57975.1661468331,8.57091556349472,4054.04956054688,57971.296875,7.6478316586099,3.86927183310036,283.054016113281,0.542619466274447,0,0,1.52745802961873,-0.250133184298809,0,0,0,0,4127.1409634354,58017.7279269809,283.464551918009,,4134.78879509401,58021.597198814
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.61020742811,57975.1785492483,8.49886911494465,4054.04956054688,57971.296875,7.56064688122979,3.88167424830317,283.056213378906,0.567064165738342,0,0,1.2153203910948,-0.200946405178901,0,0,0,0,4127.1409634354,58017.7279269809,283.464551918009,,4134.70161031663,58021.6096012292
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.55464219468,57975.1899537811,8.45472133994856,4054.04956054688,57971.296875,7.50508164780013,3.89307878109685,283.056213378906,0.567064165738342,0,0,1.53216450237802,-0.245348286239423,0,0,0,0,4129.1030634354,58017.9292269809,283.458296061069,,4136.6081450832,58021.822305762
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.47838139171,57975.1944638006,8.38919409736655,4054.04956054688,57971.296875,7.42882084483017,3.89758880060253,283.058135986328,0.580857373679244,0,0,1.21811455169372,-0.198416425503621,0,0,0,0,4129.1030634354,58017.9292269809,283.458296061069,,4136.53188428023,58021.8268157815
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.42145595521,57975.2060116704,8.34423102624787,4054.04956054688,57971.296875,7.37189540833015,3.90913667040149,283.058135986328,0.580857373679244,0,0,1.53538667784643,-0.242317601709504,0,0,0,0,4129.1030634354,58017.9292269809,283.458296061069,,4136.47495884373,58021.8383636513
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.36335329465,57975.2135388109,8.29649442625508,4054.04956054688,57971.296875,7.31379274777009,3.91666381090181,283.058349609375,0.581128300029455,0,0,1.21958433093877,-0.196674959245035,0,0,0,0,4129.1030634354,58017.9292269809,283.458296061069,,4136.41685618317,58021.8458907918
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.30638241734,57975.2250060933,8.25176814665846,4054.04956054688,57971.296875,7.25682187046004,3.92813109330018,283.058349609375,0.581128300029455,0,0,1.53715174164883,-0.24026532284332,0,0,0,0,4129.1030634354,58017.9292269809,283.458296061069,,4136.35988530586,58021.8573580742
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.25339913896,57975.2384185301,8.2116414839005,4054.04956054688,57971.296875,7.20383859208005,3.94154353009799,283.057373046875,0.578561912962166,0,0,1.21834569274512,-0.194989455173917,0,0,0,0,4132.9520634354,58018.1956269809,283.453162048925,,4140.15590202748,58022.137170511
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.19666669715,57975.249782338,8.16741101854463,4054.04956054688,57971.296875,7.14710615026979,3.95290733800357,283.057373046875,0.578561912962166,0,0,1.53582100158674,-0.238362214541546,0,0,0,0,4132.9520634354,58018.1956269809,283.453162048925,,4140.09916958567,58022.1485343189
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.16889170547,57975.2595096418,8.14784323918848,4054.04956054688,57971.296875,7.11933115858983,3.96263464180083,283.05712890625,0.55768698559957,0,0,1.21868802664489,-0.193797749426852,0,0,0,0,4132.9520634354,58018.1956269809,283.453162048925,,4140.07139459399,58022.1582616227
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.11420478481,57975.2704127073,8.10544262331899,4054.04956054688,57971.296875,7.06464423793022,3.97353770730115,283.05712890625,0.55768698559957,0,0,1.53617658737076,-0.236974313984615,0,0,0,0,4134.8340634354,58018.2632269809,283.452849633871,,4141.89870767333,58022.2367646882
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.09337486099,57975.2876505578,8.09577727241087,4054.04956054688,57971.296875,7.04381431411002,3.99077555780241,283.057556152344,0.534461707244457,0,0,1.22281136680234,-0.187594728177271,0,0,0,0,4134.8340634354,58018.2632269809,283.452849633871,,4141.87787774951,58022.2540025387
7af29626468ebb9ba224a7ecfa792e6f,1,1,4061.0409221379,57975.2979124685,8.05527390726219,4054.04956054688,57971.296875,6.99136159102,4.00103746850073,283.057556152344,0.534461707244457,0,0,1.54089441990986,-0.229801207562987,0,0,0,0,4134.8340634354,58018.2632269809,283.452849633871,,4141.82542502642,58022.2642644494
7af29626468ebb9ba224a7ecfa792e6f,1,1,4060.98847208985,57975.3081738559,8.01492432357208,4054.04956054688,57971.296875,6.93891154296989,4.01129885589762,283.057556152344,0.534461707244457,0,0,1.90670690679432,-0.277359646878019,0,0,0,0,4134.8340634354,58018.2632269809,283.452849633871,,4141.77297497837,58022.2745258368
